report_year,report_week,district,disease,category,cases,source_pdf,uid
2023,37,Beed,Dengue,vector-borne,5,47975176701700192645.pdf,MH/BED/2023/37/1231
2023,37,Beed,Dengue,vector-borne,5,57241746311700469239.pdf,MH/BED/2023/37/1285
2023,37,Chandrapur,Dengue,vector-borne,9,57241746311700469239.pdf,MH/CND/2023/37/1286
2023,37,Chandrapur,Malaria,vector-borne,14,57241746311700469239.pdf,MH/CND/2023/37/1287
2023,37,Jalgaon,Dengue,vector-borne,40,57241746311700469239.pdf,MH/JGA/2023/37/1288
2023,37,Jalna,Dengue,vector-borne,6,47975176701700192645.pdf,MH/JLN/2023/37/1255
2023,37,Latur,Dengue,vector-borne,4,47975176701700192645.pdf,MH/LTR/2023/37/1232
2023,37,Parbhani,Dengue,vector-borne,24,47975176701700192645.pdf,MH/PRB/2023/37/1233
2023,37,Parbhani,Dengue,vector-borne,13,57241746311700469239.pdf,MH/PRB/2023/37/1289
2023,37,Parbhani,Dengue,vector-borne,6,57241746311700469239.pdf,MH/PRB/2023/37/1290
2023,37,Pune,Chikungunya,vector-borne,9,47975176701700192645.pdf,MH/PNE/2023/37/1234
2023,37,Raigad,Dengue,vector-borne,3,47975176701700192645.pdf,MH/RGD/2023/37/1236
2023,37,Raigad,Malaria,vector-borne,4,47975176701700192645.pdf,MH/RGD/2023/37/1235
2023,37,Thane,Dengue,vector-borne,7,57241746311700469239.pdf,MH/THN/2023/37/1291
2023,37,Thane,Dengue,vector-borne,5,57241746311700469239.pdf,MH/THN/2023/37/1292
2023,37,Thane,Malaria,vector-borne,3,47975176701700192645.pdf,MH/THN/2023/37/1237
2023,37,Washim,Dengue,vector-borne,9,47975176701700192645.pdf,MH/WAS/2023/37/1238
2023,39,Beed,Dengue,vector-borne,10,39th wk 2023-1.pdf,MH/BED/2023/39/1337
2023,39,Chhatrapati Sambhajinagar,Dengue,vector-borne,3,39th wk 2023-1.pdf,MH/AGB/2023/39/1336
2023,39,Thane,Dengue,vector-borne,6,39th wk 2023-1.pdf,MH/THN/2023/39/1349
2023,40,Amravati,Dengue,vector-borne,26,40th wk 2023.pdf,MH/AMR/2023/40/1380
2023,40,Beed,Dengue,vector-borne,5,40th wk 2023.pdf,MH/BED/2023/40/1381
2023,40,Nagpur,Dengue,vector-borne,89,40th wk 2023.pdf,MH/NAG/2023/40/1382
2023,40,Raigad,Dengue,vector-borne,6,40th wk 2023.pdf,MH/RGD/2023/40/1383
2023,40,Sangli,Zika,vector-borne,1,40th wk 2023.pdf,MH/SGL/2023/40/1384
2023,40,Satara,Chikungunya,vector-borne,13,40th wk 2023.pdf,MH/STA/2023/40/1399
2023,40,Thane,Dengue,vector-borne,3,40th wk 2023.pdf,MH/THN/2023/40/1385
2023,40,Thane,Dengue,vector-borne,7,40th wk 2023.pdf,MH/THN/2023/40/1386
2023,41,Buldhana,Dengue,vector-borne,24,41st wk 2023.pdf,MH/BUL/2023/41/1430
2023,41,Chhatrapati Sambhajinagar,Dengue,vector-borne,4,41st wk 2023.pdf,MH/AGB/2023/41/1429
2023,41,Pune,Dengue,vector-borne,59,41st wk 2023.pdf,MH/PNE/2023/41/1431
2023,42,Beed,Dengue,vector-borne,5,17113853891702917780.pdf,MH/BED/2023/42/1477
2023,42,Beed,Dengue,vector-borne,5,17113853891702917780.pdf,MH/BED/2023/42/1478
2023,42,Chhatrapati Sambhajinagar,Dengue,vector-borne,5,17113853891702917780.pdf,MH/AGB/2023/42/1476
2023,42,Dharashiv,Dengue,vector-borne,19,17113853891702917780.pdf,MH/OSM/2023/42/1486
2023,42,Dhule,Dengue,vector-borne,12,17113853891702917780.pdf,MH/DHL/2023/42/1479
2023,42,Dhule,Dengue,vector-borne,18,17113853891702917780.pdf,MH/DHL/2023/42/1480
2023,42,Gadchiroli,Dengue,vector-borne,3,17113853891702917780.pdf,MH/GAD/2023/42/1481
2023,42,Kolhapur,Chikungunya,vector-borne,145,17113853891702917780.pdf,MH/KOP/2023/42/1482
2023,42,Nagpur,Dengue,vector-borne,9,17113853891702917780.pdf,MH/NAG/2023/42/1483
2023,42,Nanded,Dengue,vector-borne,8,17113853891702917780.pdf,MH/NAN/2023/42/1484
2023,42,Nanded,Dengue,vector-borne,6,17113853891702917780.pdf,MH/NAN/2023/42/1485
2023,42,Nanded,Dengue,vector-borne,11,17113853891702917780.pdf,MH/NAN/2023/42/1507
2023,42,Nanded,Dengue,vector-borne,12,17113853891702917780.pdf,MH/NAN/2023/42/1508
2023,42,Thane,Dengue,vector-borne,1,17113853891702917780.pdf,MH/THN/2023/42/1488
2023,42,Thane,Dengue,vector-borne,10,17113853891702917780.pdf,MH/THN/2023/42/1510
2023,43,Akola,Dengue,vector-borne,8,43rd wk 2023.pdf,MH/AKL/2023/43/1533
2023,43,Akola,Dengue,vector-borne,9,43rd wk 2023.pdf,MH/AKL/2023/43/1534
2023,43,Amravati,Dengue,vector-borne,5,43rd wk 2023.pdf,MH/AMR/2023/43/1535
2023,43,Beed,Dengue,vector-borne,3,43rd wk 2023.pdf,MH/BED/2023/43/1537
2023,43,Beed,Dengue,vector-borne,1,43rd wk 2023.pdf,MH/BED/2023/43/1538
2023,43,Chhatrapati Sambhajinagar,Dengue,vector-borne,17,43rd wk 2023.pdf,MH/AGB/2023/43/1536
2023,43,Dharashiv,Dengue,vector-borne,6,43rd wk 2023.pdf,MH/OSM/2023/43/1540
2023,43,Satara,Chikungunya,vector-borne,6,43rd wk 2023.pdf,MH/STA/2023/43/1541
2023,44,Ahilyanagar,Dengue,vector-borne,26,11684956991704779982.pdf,MH/AMN/2023/44/1573
2023,44,Kolhapur,Zika,vector-borne,5,11684956991704779982.pdf,MH/KOP/2023/44/1574
2023,44,Nandurbar,Dengue,vector-borne,11,11684956991704779982.pdf,MH/NDB/2023/44/1575
2023,44,Nandurbar,Dengue,vector-borne,16,11684956991704779982.pdf,MH/NDB/2023/44/1586
2023,44,Thane,Dengue,vector-borne,3,11684956991704779982.pdf,MH/THN/2023/44/1576
2023,45,Beed,Dengue,vector-borne,5,58496833651705032329.pdf,MH/BED/2023/45/1613
2023,45,Beed,Dengue,vector-borne,5,58496833651705032329.pdf,MH/BED/2023/45/1630
2023,45,Dharashiv,Dengue,vector-borne,31,58496833651705032329.pdf,MH/OSM/2023/45/1616
2023,45,Nagpur,Scrub typhus,vector-borne,3,58496833651705032329.pdf,MH/NAG/2023/45/1614
2023,45,Nanded,Dengue,vector-borne,10,58496833651705032329.pdf,MH/NAN/2023/45/1615
2023,45,Nanded,Dengue,vector-borne,6,58496833651705032329.pdf,MH/NAN/2023/45/1631
2023,45,Nanded,Dengue,vector-borne,12,58496833651705032329.pdf,MH/NAN/2023/45/1632
2023,45,Sangli,Dengue,vector-borne,6,58496833651705032329.pdf,MH/SGL/2023/45/1617
2023,45,Satara,Dengue,vector-borne,16,58496833651705032329.pdf,MH/STA/2023/45/1618
2023,47,Nashik,Dengue,vector-borne,13,47th wk 2023-2.pdf,MH/NAS/2023/47/1700
2023,47,Raigad,Malaria,vector-borne,3,47th wk 2023-2.pdf,MH/RGD/2023/47/1683
2023,48,Gadchiroli,Malaria,vector-borne,4,48th wk 2023-1.pdf,MH/GAD/2023/48/1729
2023,49,Gadchiroli,Malaria,vector-borne,10,49th wk 2023-1.pdf,MH/GAD/2023/49/1753
2023,49,Nanded,Mumps,air-borne,7,49th wk 2023-1.pdf,MH/NAN/2023/49/1754
2023,49,Pune,Dengue,vector-borne,7,49th wk 2023-1.pdf,MH/PNE/2023/49/1755
2023,49,Pune,Dengue,vector-borne,7,49th wk 2023-1.pdf,MH/PNE/2023/49/1766
2023,49,Thane,Dengue,vector-borne,8,49th wk 2023-1.pdf,MH/THN/2023/49/1756
2023,50,Amravati,Malaria,vector-borne,17,50th wk 2023.pdf,MH/AMR/2023/50/1789
2023,50,Gadchiroli,Malaria,vector-borne,6,50th wk 2023.pdf,MH/GAD/2023/50/1791
2023,50,Nashik,Zika,vector-borne,1,50th wk 2023.pdf,MH/NAS/2023/50/1801
2023,50,Palghar,Dengue,vector-borne,7,50th wk 2023.pdf,MH/PLR/2023/50/1792
2023,51,Nashik,Chikungunya,vector-borne,8,51st wk 2023-1.pdf,MH/NAS/2023/51/1828
2023,51,Raigad,Dengue,vector-borne,1,51st wk 2023-1.pdf,MH/RGD/2023/51/1829
2023,51,Sangli,Mumps,air-borne,9,51st wk 2023-1.pdf,MH/SGL/2023/51/1830
2023,51,Satara,Chikungunya,vector-borne,5,51st wk 2023-1.pdf,MH/STA/2023/51/1838
2024,1,Gadchiroli,Malaria,vector-borne,191,1st wk 2024_rev-1.pdf,MH/GAD/2024/01/15
2024,1,Gadchiroli,Malaria,vector-borne,385,1st wk 2024_rev-1.pdf,MH/GAD/2024/01/16
2024,1,Gondia,Malaria,vector-borne,28,1st wk 2024_rev-1.pdf,MH/GOD/2024/01/17
2024,1,Nagpur,Scrub typhus,vector-borne,9,1st wk 2024_rev-1.pdf,MH/NAG/2024/01/20
2024,2,Kolhapur,Hepatitis A,water-borne,42,2nd wk 2024-1.pdf,MH/KOP/2024/02/45
2024,3,Thane,Dengue,vector-borne,5,3rd wk 2024.pdf,MH/THN/2024/03/0568
2024,3,Thane,Dengue,vector-borne,13,3rd wk 2024.pdf,MH/THN/2024/03/082
2024,4,Buldhana,Mumps,air-borne,5,81470887121748948191.pdf,MH/BUL/2024/04/098
2024,4,Palghar,Dengue,vector-borne,16,81470887121748948191.pdf,MH/PLR/2024/04/099
2024,5,Kolhapur,Acute gastroenteritis,water-borne,110,5th wk 2024 (1).pdf,MH/KOP/2024/05/135
2024,6,Dharashiv,Dengue,vector-borne,9,6th wk 2024.pdf,MH/OSM/2024/06/184
2024,6,Parbhani,Acute gastroenteritis,water-borne,629,6th wk 2024.pdf,MH/PRB/2024/06/186
2024,7,Dharashiv,Malaria,vector-borne,9,7th wk 2024.pdf,MH/OSM/2024/07/226
2024,7,Raigad,Dengue,vector-borne,6,7th wk 2024.pdf,MH/RGD/2024/07/227
2024,7,Thane,Malaria,vector-borne,5,7th wk 2024.pdf,MH/THN/2024/07/228
2024,8,Yavatmal,Acute gastroenteritis,water-borne,23,8th wk 2024.pdf,MH/YVT/2024/08/264
2024,10,Kolhapur,Hepatitis A,water-borne,22,10th wk 2024.pdf,MH/KOP/2024/10/362
2024,11,Amravati,Malaria,vector-borne,64,11th wk 2024 (1).pdf,MH/AMR/2024/11/426
2024,11,Dharashiv,Chikungunya,vector-borne,10,11th wk 2024 (1).pdf,MH/OSM/2024/11/435
2024,11,Gadchiroli,Malaria,vector-borne,34,11th wk 2024 (1).pdf,MH/GAD/2024/11/428
2024,11,Gadchiroli,Malaria,vector-borne,249,11th wk 2024 (1).pdf,MH/GAD/2024/11/429
2024,11,Latur,Dengue,vector-borne,5,11th wk 2024 (1).pdf,MH/LTR/2024/11/432
2024,12,Akola,Dengue,vector-borne,26,12th wk 2024.pdf,MH/AKL/2024/12/492
2024,12,Akola,Hepatitis A,water-borne,96,13th wk 2024.pdf,MH/AKL/2024/12/539
2024,12,Amravati,Dengue,vector-borne,64,12th wk 2024.pdf,MH/AMR/2024/12/493
2024,12,Dharashiv,Dengue,vector-borne,6,12th wk 2024.pdf,MH/OSM/2024/12/494
2024,12,Pune,Chikungunya,vector-borne,9,13th wk 2024.pdf,MH/PNE/2024/12/551
2024,14,Raigad,Dengue,vector-borne,5,14th wk 2024.pdf,MH/RGD/2024/14/582
2024,15,Chandrapur,Malaria,vector-borne,25,15th wk 2024.pdf,MH/CND/2024/15/635
2024,15,Kolhapur,Chikungunya,vector-borne,6,15th wk 2024.pdf,MH/KOP/2024/15/638
2024,15,Satara,Dengue,vector-borne,5,15th wk 2024.pdf,MH/STA/2024/15/656
2024,15,Wardha,Dengue,vector-borne,36,15th wk 2024.pdf,MH/WDH/2024/15/642
2024,16,Ahilyanagar,Scrub typhus,vector-borne,14,16th wk 2024 (1).pdf,MH/AMN/2024/16/691
2024,16,Kolhapur,Hepatitis A,water-borne,12,16th wk 2024 (1).pdf,MH/KOP/2024/16/694
2024,16,Kolhapur,Hepatitis A,water-borne,48,16th wk 2024 (1).pdf,MH/KOP/2024/16/695
2024,16,Raigad,Hepatitis A,water-borne,11,16th wk 2024 (1).pdf,MH/RGD/2024/16/697
2024,17,Chandrapur,Dengue,vector-borne,6,17th wk 2024.pdf,MH/CND/2024/17/664
2024,17,Nagpur,Scrub typhus,vector-borne,12,17th wk 2024.pdf,MH/NGP/2024/17/766
2024,17,Nanded,Dengue,vector-borne,6,17th wk 2024.pdf,MH/NDD/2024/17/767
2024,17,Raigad,Dengue,vector-borne,8,17th wk 2024.pdf,MH/RGD/2024/17/768
2024,17,Washim,Dengue,vector-borne,11,17th wk 2024.pdf,MH/WAS/2024/17/769
2024,17,Yavatmal,Dengue,vector-borne,14,17th wk 2024.pdf,MH/YVT/2024/17/793
2024,18,Akola,Dengue,vector-borne,22,18th wk 2024.pdf,MH/AKL/2024/18/836
2024,18,Parbhani,Chikungunya,vector-borne,11,18th wk 2024.pdf,MH/PRB/2024/18/839
2024,18,Satara,Dengue,vector-borne,10,18th wk 2024.pdf,MH/STA/2024/18/841
2024,19,Ahilyanagar,Chikungunya,vector-borne,11,19th wk 2024(2).pdf,MH/AMN/2024/19/891
2024,19,Wardha,Dengue,vector-borne,9,19th wk 2024(2).pdf,MH/WDH/2024/19/904
2024,20,Nanded,Dengue,vector-borne,24,20th wk 2024.pdf,MH/NAN/2024/20/957
2024,20,Nanded,Dengue,vector-borne,7,20th wk 2024.pdf,MH/NAN/2024/20/956
2024,20,Satara,Dengue,vector-borne,16,20th wk 2024.pdf,MH/STA/2024/20/959
2024,20,Washim,Dengue,vector-borne,6,20th wk 2024.pdf,MH/WAS/2024/20/960
2024,21,Akola,Cholera,water-borne,65,21st wk 2024.pdf,MH/AKL/2024/21/1013
2024,21,Jalgaon,Cholera,water-borne,89,21st wk 2024.pdf,MH/JGA/2024/21/1014
2024,21,Kolhapur,Chikungunya,vector-borne,18,21st wk 2024.pdf,MH/KOP/2024/21/1034
2024,21,Nagpur,Dengue,vector-borne,16,21st wk 2024.pdf,MH/NAG/2024/21/1015
2024,21,Yavatmal,Chickenpox,air-borne,30,21st wk 2024.pdf,MH/YVT/2024/21/1017
2024,22,Gadchiroli,Dengue,vector-borne,48,22nd wk 2024.pdf,MH/GAD/2024/22/1087
2024,22,Nanded,Dengue,vector-borne,12,22nd wk 2024.pdf,MH/NAN/2024/22/1088
2024,22,Pune,Cholera,water-borne,5,22nd wk 2024.pdf,MH/PNE/2024/22/1090
2024,22,Pune,Dengue,vector-borne,7,22nd wk 2024.pdf,MH/PNE/2024/22/1089
2024,23,Gadchiroli,Malaria,vector-borne,8,23rd wk 2024.pdf,MH/GAD/2024/23/1139
2024,23,Kolhapur,Zika,vector-borne,1,23rd wk 2024.pdf,MH/KOP/2024/23/1140
2024,23,Nagpur,Cholera,water-borne,5,23rd wk 2024.pdf,MH/NAG/2024/23/1141
2024,23,Thane,Dengue,vector-borne,24,23rd wk 2024.pdf,MH/THN/2024/23/1142
2024,24,Bhandara,Malaria,vector-borne,5,24th wk 2024.pdf,MH/BNR/2024/24/1214
2024,24,Nagpur,Chikungunya,vector-borne,40,24th wk 2024.pdf,MH/NAG/2024/24/1216
2024,24,Nanded,Dengue,vector-borne,13,24th wk 2024.pdf,MH/NAN/2024/24/1217
2024,24,Palghar,Chikungunya,vector-borne,6,24th wk 2024.pdf,MH/PLR/2024/24/1218
2024,24,Pune,Cholera,water-borne,81,24th wk 2024.pdf,MH/PNE/2024/24/1219
2024,24,Sangli,Dengue,vector-borne,8,24th wk 2024.pdf,MH/SGL/2024/24/1220
2024,25,Dharashiv,Dengue,vector-borne,14,25th wk 2024.pdf,MH/OSM/2024/25/1289
2024,25,Kolhapur,Dengue,vector-borne,24,25th wk 2024.pdf,MH/KOP/2024/25/1287
2024,25,Kolhapur,Hepatitis A,water-borne,35,25th wk 2024.pdf,MH/KOP/2024/25/1288
2024,26,Gondia,Pertussis,air-borne,9,26th wk 2024.pdf,MH/GOD/2024/26/1336
2024,26,Kolhapur,Chikungunya,vector-borne,7,26th wk 2024.pdf,MH/KOP/2024/26/1338
2024,26,Kolhapur,Cholera,water-borne,7,26th wk 2024.pdf,MH/KOP/2024/26/1339
2024,26,Kolhapur,Dengue,vector-borne,1,26th wk 2024.pdf,MH/KOP/2024/26/1340
2024,26,Nashik,Dengue,vector-borne,5,26th wk 2024.pdf,MH/NAS/2024/26/1374
2024,26,Pune,Chikungunya,vector-borne,12,26th wk 2024.pdf,MH/PNE/2024/26/1344
2024,26,Pune,Dengue,vector-borne,5,26th wk 2024.pdf,MH/PNE/2024/26/1343
2024,26,Pune,Enteric fever,water-borne,14,26th wk 2024.pdf,MH/PNE/2024/26/1375
2024,26,Pune,Zika,vector-borne,8,26th wk 2024.pdf,MH/PNE/2024/26/1342
2024,26,Raigad,Dengue,vector-borne,2,26th wk 2024.pdf,MH/RGD/2024/26/1345
2024,26,Raigad,Dengue,vector-borne,84,26th wk 2024.pdf,MH/RGD/2024/26/1376
2024,26,Sangli,Cholera,water-borne,50,26th wk 2024.pdf,MH/SGL/2024/26/1346
2024,26,Satara,Dengue,vector-borne,7,26th wk 2024.pdf,MH/STA/2024/26/1347
2024,26,Washim,Cholera,water-borne,25,26th wk 2024.pdf,MH/WAD/2024/26/1348
2024,26,Yavatmal,Dengue,vector-borne,40,26th wk 2024.pdf,MH/YVT/2024/26/1349
2024,27,Akola,Cholera,water-borne,18,27th wk 2024.pdf,MH/AKL/2024/27/1423
2024,27,Chandrapur,Dengue,vector-borne,24,27th wk 2024.pdf,MH/CND/2024/27/1424
2024,27,Pune,Zika,vector-borne,8,27th wk 2024.pdf,MH/PNE/2024/27/1426
2024,27,Raigad,Dengue,vector-borne,13,27th wk 2024.pdf,MH/RIG/2024/27/1427
2024,28,Gadchiroli,Malaria,vector-borne,3,28th wk 2024.pdf,MH/GAD/2024/28/1500
2024,28,Latur,Dengue,vector-borne,7,28th wk 2024.pdf,MH/LAT/2024/28/1502
2024,28,Latur,Hepatitis A,water-borne,9,28th wk 2024.pdf,MH/LAT/2024/28/1503
2024,28,Pune,Zika,vector-borne,2,28th wk 2024.pdf,MH/PNE/2024/28/1504
2024,28,Pune,Zika,vector-borne,3,28th wk 2024.pdf,MH/PNE/2024/28/1505
2024,28,Pune,Zika,vector-borne,1,28th wk 2024.pdf,MH/PNE/2024/28/1547
2024,28,Raigad,Dengue,vector-borne,1,28th wk 2024.pdf,MH/RIG/2024/28/1506
2024,28,Thane,Dengue,vector-borne,2,28th wk 2024.pdf,MH/THN/2024/28/1508
2024,28,Washim,Dengue,vector-borne,6,28th wk 2024.pdf,MH/WHI/2024/28/1509
2024,28,Yavatmal,Cholera,water-borne,7,28th wk 2024.pdf,MH/YVT/2024/28/1511
2024,28,Yavatmal,Cholera,water-borne,30,28th wk 2024.pdf,MH/YVT/2024/28/1512
2024,29,Ahilyanagar,Zika,vector-borne,3,29th wk 2024.pdf,MH/AHM/2024/29/1604
2024,29,Chandrapur,Malaria,vector-borne,30,29th wk 2024.pdf,MH/CDP/2024/29/1608
2024,29,Kolhapur,Dysentery,water-borne,98,29th wk 2024.pdf,MH/KOP/2024/29/1610
2024,29,Pune,Zika,vector-borne,11,29th wk 2024.pdf,MH/PNE/2024/29/1612
2024,29,Pune,Zika,vector-borne,1,29th wk 2024.pdf,MH/PNE/2024/29/1613
2024,29,Satara,Dengue,vector-borne,17,29th wk 2024.pdf,MH/STR/2024/29/1614
2024,30,Ahilyanagar,Cholera,water-borne,6,30th wk 2024.pdf,MH/AMN/2024/30/1723
2024,30,Gadchiroli,Malaria,vector-borne,6,30th wk 2024.pdf,MH/GDC/2024/30/1725
2024,30,Gadchiroli,Malaria,vector-borne,2,30th wk 2024.pdf,MH/GDC/2024/30/1726
2024,30,Gadchiroli,Malaria,vector-borne,4,30th wk 2024.pdf,MH/GDC/2024/30/1727
2024,30,Jalgaon,Cholera,water-borne,13,30th wk 2024.pdf,MH/JLG/2024/30/1728
2024,30,Nashik,Dengue,vector-borne,3,30th wk 2024.pdf,MH/NSK/2024/30/1729
2024,30,Nashik,Dengue,vector-borne,1,30th wk 2024.pdf,MH/NSK/2024/30/1730
2024,30,Yavatmal,Cholera,water-borne,8,30th wk 2024.pdf,MH/YVT/2024/30/1732
2024,31,Chandrapur,Malaria,vector-borne,2,31st wk 2024.pdf,MH/CDP/2024/31/1817
2024,31,Dhule,Dengue,vector-borne,15,31st wk 2024.pdf,MH/DHL/2024/31/1818
2024,31,Dhule,Dengue,vector-borne,22,31st wk 2024.pdf,MH/DHL/2024/31/1819
2024,31,Nagpur,Dengue,vector-borne,17,31st wk 2024.pdf,MH/NGP/2024/31/1820
2024,31,Parbhani,Chikungunya,vector-borne,23,31st wk 2024.pdf,MH/PRB/2024/31/1821
2024,31,Pune,Zika,vector-borne,1,31st wk 2024.pdf,MH/PUN/2024/31/1822
2024,31,Pune,Zika,vector-borne,9,31st wk 2024.pdf,MH/PUN/2024/31/1852
2024,31,Pune,Zika,vector-borne,5,31st wk 2024.pdf,MH/PUN/2024/31/1853
2024,31,Pune,Zika,vector-borne,7,31st wk 2024.pdf,MH/PUN/2024/31/1854
2024,31,Solapur,Zika,vector-borne,1,31st wk 2024.pdf,MH/SLP/2024/31/1824
2024,31,Washim,Chikungunya,vector-borne,19,31st wk 2024.pdf,MH/WSM/2024/31/1825
2024,32,Bhandara,Chickenpox,air-borne,18,32nd wk 2024.pdf,MH/BND/2024/32/1927
2024,32,Pune,Zika,vector-borne,1,32nd wk 2024.pdf,MH/PNE/2024/32/1929
2024,32,Pune,Zika,vector-borne,3,32nd wk 2024.pdf,MH/PNE/2024/32/1961
2024,32,Pune,Zika,vector-borne,2,32nd wk 2024.pdf,MH/PNE/2024/32/1962
2024,32,Pune,Zika,vector-borne,1,32nd wk 2024.pdf,MH/PNE/2024/32/1963
2024,33,Pune,Zika,vector-borne,2,33rd wk 2024_Final.pdf,MH/PNE/2024/33/2040
2024,33,Satara,Chikungunya,vector-borne,28,33rd wk 2024_Final.pdf,MH/STA/2024/33/2014
2024,34,Pune,Zika,vector-borne,1,34th wk 2024 _ Rev.pdf,MH/PNE/2024/34/2113
2024,34,Pune,Zika,vector-borne,1,34th wk 2024 _ Rev.pdf,MH/PNE/2024/34/2114
2024,35,Beed,Hepatitis A,water-borne,9,35th wk 2024.pdf,MH/BED/2024/35/2153
2024,35,Palghar,Malaria,vector-borne,41,35th wk 2024.pdf,MH/PLG/2024/35/2154
2024,35,Pune,Dengue,vector-borne,37,35th wk 2024.pdf,MH/PNE/2024/35/2182
2024,36,Dharashiv,Dengue,vector-borne,21,Revised 36th wk 2024.pdf,MH/OSM/2024/36/2224
2024,36,Kolhapur,Hepatitis A,water-borne,48,Revised 36th wk 2024.pdf,MH/KOP/2024/36/2222
2024,36,Nanded,Dengue,vector-borne,7,Revised 36th wk 2024.pdf,MH/NAN/2024/36/2223
2024,36,Thane,Dengue,vector-borne,7,Revised 36th wk 2024.pdf,MH/THE/2024/36/2226
2024,36,Thane,Malaria,vector-borne,1,Revised 36th wk 2024.pdf,MH/THE/2024/36/2225
2024,36,Thane,Malaria,vector-borne,4,Revised 36th wk 2024.pdf,MH/THE/2024/36/2252
2024,37,Gadchiroli,Malaria,vector-borne,5,37th wk 2024_Final.pdf,MH/GDC/2024/37/2309
2024,38,Gadchiroli,Acute gastroenteritis,water-borne,65,38th wk 2024.pdf,MH/GDC/2024/38/2337
2024,38,Pune,Cholera,water-borne,6,38th wk 2024.pdf,MH/PNE/2024/38/2339
2024,38,Pune,Dengue,vector-borne,6,38th wk 2024.pdf,MH/PNE/2024/38/2363
2024,39,Beed,Hepatitis A,water-borne,10,Final_39th wk 2024.pdf,MH/BED/2024/39/2393
2024,39,Bhandara,Hepatitis A,water-borne,12,Final_39th wk 2024.pdf,MH/BND/2024/39/2394
2024,39,Thane,Cholera,water-borne,7,Final_39th wk 2024.pdf,MH/THE/2024/39/2411
2024,39,Thane,Cholera,water-borne,18,Final_39th wk 2024.pdf,MH/THE/2024/39/2412
2024,39,Washim,Chikungunya,vector-borne,9,Final_39th wk 2024.pdf,MH/WAS/2024/39/2397
2024,40,Gondia,Cholera,water-borne,17,40th wk 2024.pdf,MH/GOG/2024/40/2451
2024,40,Latur,Chikungunya,vector-borne,19,40th wk 2024.pdf,MH/LAT/2024/40/2452
2024,42,Ahilyanagar,Cholera,water-borne,8,42nd wk 2024.pdf,MH/AMN/2024/42/2562
2024,42,Nanded,Chikungunya,vector-borne,7,42nd wk 2024.pdf,MH/NAD/2024/42/2565
2024,42,Parbhani,Chikungunya,vector-borne,6,42nd wk 2024.pdf,MH/PRB/2024/42/2567
2024,42,Thane,Acute gastroenteritis,water-borne,6,42nd wk 2024.pdf,MH/THE/2024/42/2568
2024,43,Raigad,Hepatitis A,water-borne,37,Final_43rd wk 2024 (1).pdf,MH/RIG/2024/43/2633
2024,44,Palghar,Dengue,vector-borne,22,44th wk 2024.pdf,MH/PLG/2024/44/2659
2024,45,Ahilyanagar,Dengue,vector-borne,23,45th wk 2024.pdf,MH/AHM/2024/45/2701
2024,46,Parbhani,Chikungunya,vector-borne,14,46th wk 2024.pdf,MH/PRB/2024/46/2750
2024,46,Raigad,Chikungunya,vector-borne,27,46th wk 2024.pdf,MH/RIG/2024/46/2751
2024,47,Wardha,Dengue,vector-borne,5,Final_47th wk 2024.pdf,MH/WHD/2024/47/2809
2024,48,Amravati,Chikungunya,vector-borne,12,48th wk 2024.pdf,MH/AMR/2024/48/2847
2024,48,Nanded,Chikungunya,vector-borne,14,48th wk 2024.pdf,MH/NAN/2024/48/2850
2024,48,Pune,Zika,vector-borne,1,48th wk 2024.pdf,MH/PNE/2024/48/2852
2024,48,Sindhudurg,Hepatitis A,water-borne,10,48th wk 2024.pdf,MH/SIN/2024/48/2853
2024,48,Washim,Dengue,vector-borne,9,48th wk 2024.pdf,MH/WAS/2024/48/2854
2024,49,Sangli,Hepatitis A,water-borne,9,Final_49th wk 2024.pdf,MH/SAN/2024/49/2887
2024,50,Gadchiroli,Malaria,vector-borne,2,50th wk 2024.pdf,MH/GDC/2024/50/2935
2024,52,Dharashiv,Chikungunya,vector-borne,5,52nd wk 2024.pdf,MH/OSM/2024/52/3008
2025,1,Satara,Chikungunya,vector-borne,17,1st wk 2025.pdf,MH/STR/2025/01/17
2025,3,Amravati,Acute gastroenteritis,water-borne,12,3rd wk 2025.pdf,MH/AMR/2025/03/79
2025,4,Jalgaon,Measles,air-borne,17,4th Week 2025.pdf,MH/JAL/2025/04/145
2025,6,Thane,Chikungunya,vector-borne,15,Revised 6th wk 2025.pdf,MH/THN/2025/06/224
2025,7,Akola,Enteric fever,water-borne,30,7th wk 2025_Final.pdf,MH/AKL/2025/07/265
2025,7,Latur,Measles,air-borne,27,7th wk 2025_Final.pdf,MH/LAT/2025/07/269
2025,8,Kolhapur,Hepatitis A,water-borne,25,8th wk 2025.pdf,MH/KOL/2025/08/329
2025,8,Sangli,Acute gastroenteritis,water-borne,10,8th wk 2025.pdf,MH/SAN/2025/08/330
2025,9,Jalgaon,Jaundice,water-borne,12,9th wk 2025_Final.pdf,MH/JAL/2025/09/386
2025,9,Sangli,Enteric fever,water-borne,39,9th wk 2025_Final.pdf,MH/SNG/2025/09/390
2025,9,Sangli,Hepatitis A,water-borne,34,9th wk 2025_Final.pdf,MH/SNG/2025/09/389
2025,10,Latur,Chickenpox,air-borne,22,10th wk 2025.pdf,MH/LAT/2025/10/431
2025,10,Washim,Chikungunya,vector-borne,7,10th wk 2025.pdf,MH/WAS/2025/10/434
